lat,lon,state,county,site_name,nearest_station_miles
38.182435,-85.574361,Kentucky,Jefferson,Carrithers Middle School,5.407485624357333
33.488131,-111.855443,Arizona,Maricopa,Senior Center Air Monitoring Station,5.402677681832004
38.317813,-85.833322,Indiana,Floyd,,5.400869095857367
38.288191,-85.741337,Indiana,Clark,Jeffersonville- Bates-Bowyer Ave.,5.400869095857367
42.19438,-72.555112,Massachusetts,Hampden,WESTOVER AFB,5.335801365695895
42.120229,-72.584503,Massachusetts,Hampden,,5.335801365695895
26.053889,-80.256944,Florida,Broward,Daniela Banu NCORE,5.245151918747994
26.073536,-80.33845,Florida,Broward,Vista View Park,5.245151918747994
41.62057,-83.64226,Ohio,Lucas,RAPS,5.233286010158705
41.7514,-87.713488,Illinois,Cook,COM ED MAINTENANCE BLDG,5.217969735672775
47.498535,-122.278385,Washington,King,Tukwila Allentown,5.018870868137659
34.9784,-85.2943,Georgia,Walker,,4.999588397094902
35.050918,-85.293019,Tennessee,Hamilton,Siskin,4.999588397094902
42.99328,-78.77153,New York,Erie,AMHERST,4.9904422628679175
26.294167,-80.176389,Florida,Broward,Coconut Creek,4.971181272075132
26.291088,-80.096353,Florida,Broward,Pompano Highlands,4.971181272075132
41.667032,-93.599221,Iowa,Polk,"PUBLIC WORKS, DES MOINES IA, FRM, SEQ. SAMPLER, SPM, ROOF",4.959490628732295
41.603159,-93.643118,Iowa,Polk,CARPENTER,4.959490628732295
19.611914,-155.055037,Hawaii,Hawaii,KS Hawaii,4.947020659273755
19.555444,-155.102028,Hawaii,Hawaii,Mountain View 23,4.947020659273755
40.611944,-75.4325,Pennsylvania,Lehigh,Allentown,4.932011166419
40.628056,-75.341111,Pennsylvania,Northampton,LAT/LON POINT IS CENTER OF TRAILER,4.932011166419
35.213171,-80.874084,North Carolina,Mecklenburg,Remount,4.900309354556203
33.499722,-86.924167,Alabama,Jefferson,Wylam,4.85781375709166
33.793713,-118.171019,California,Los Angeles,Signal Hill (LBSH),4.855548071253025
32.774262,-96.797686,Texas,Dallas,Convention Center,4.812849145952315
32.820061,-96.860117,Texas,Dallas,Dallas Hinton,4.812849145952315
37.360684,-118.330783,California,Inyo,WMRC/NCORE,4.773300368460974
37.362137,-118.417478,California,Inyo,Bishop Tribe EMO,4.773300368460974
35.2401,-80.785683,North Carolina,Mecklenburg,Garinger High School,4.700924544360953
35.281791,-80.851473,North Carolina,Mecklenburg,Friendship Park,4.700924544360953
39.19433,-84.478974,Ohio,Hamilton,Carthage,4.612835946189499
40.736389,-111.872222,Utah,Salt Lake,Hawthorne,4.517078938324442
47.2656,-122.3858,Washington,Pierce,TACOMA - ALEXANDER AVE,4.516016444461587
40.662961,-111.901851,Utah,Salt Lake,Near Road,4.496707626360389
40.598056,-111.894167,Utah,Salt Lake,Copper View,4.496707626360389
37.55652,-77.40027,Virginia,Henrico,MathScience Innovation Center,4.466749468440623
37.59088,-77.46925,Virginia,Richmond City,Bryan Park,4.466749468440623
40.603943,-74.276174,New Jersey,Union,Rahway,4.405055524977078
36.106389,-115.253333,Nevada,Clark,Paul Meyer,4.402907573439666
43.10101,-89.35768,Wisconsin,Dane,MADISON EAST,4.39106105589485
43.0733,-89.4358,Wisconsin,Dane,MADISON - UNIVERSITY AVE WELL #6,4.39106105589485
33.99636,-117.4924,California,Riverside,Mira Loma (Van Buren),4.39090321434593
33.99958,-117.41601,California,Riverside,Rubidoux,4.39090321434593
36.985702,-94.83931,Oklahoma,Ottawa,,4.3775014910059555
36.922222,-94.838889,Oklahoma,Ottawa,QUAPAW SHELTER,4.3775014910059555
40.283092,-74.742613,New Jersey,Mercer,Rider University,4.325494060699742
40.222411,-74.763167,New Jersey,Mercer,Trenton,4.325494060699742
41.679867,-83.4785,Ohio,Lucas,Eastside Pump St,4.285485915459099
41.644067,-83.54616,Ohio,Lucas,Erie,4.285485915459099
35.324636,-118.997627,California,Kern,Bakersfield-Airport (Planz),4.28204337295028
38.77335,-77.10468,Virginia,Fairfax,Lee District Park,4.268642876808669
38.76835,-77.18347,Virginia,Fairfax,Springfield Near Road Site,4.268642876808669
33.56031,-112.06619,Arizona,Maricopa,NORTH PHOENIX,4.250231704667672
30.354944,-97.761803,Texas,Travis,Austin North Hills Drive,4.19098133977784
30.35386,-97.69166,Texas,Travis,Austin North Interstate 35,4.19098133977784
44.94805,-93.34315,Minnesota,Hennepin,St. Louis Park City Hall,4.183010865054637
38.366183,-81.693717,West Virginia,Kanawha,,4.173399210253111
38.346258,-81.621161,West Virginia,Kanawha,Dixie St.,4.173399210253111
41.264171,-95.896124,Iowa,Pottawattamie,"COUNCIL BLUFFS, FRANKLIN SCH.",4.172828436126154
41.247486,-95.973142,Nebraska,Douglas,4102 Woolworth Ave. on Healthcenter Warehouse,4.172828436126154
41.063526,-81.468956,Ohio,Summit,East HS,4.145275662419126
41.087862,-81.541532,Ohio,Summit,Five Points,4.145275662419126
40.85355,-73.96618,New Jersey,Bergen,Fort Lee Near Road,4.073856520989079
44.026312,-123.083737,Oregon,Lane,Eugene - Amazon Park (AMZ),4.0262590654847505
39.8281,-104.93647,Colorado,Adams,Birch Street,4.011305441332268
33.41018,-111.86536,Arizona,Maricopa,MESA,4.008986280741459
41.874999,-90.177574,Iowa,Clinton,"CLINTON, RAINBOW PARK",3.9864670791899464
41.823283,-90.211982,Iowa,Clinton,"CLINTON, CHANCY PARK",3.9864670791899464
39.788903,-86.214628,Indiana,Marion,Indpls- W. 18th St./ Ernie Pyle School 90,3.9689929210166093
38.63114,-90.28115,Missouri,St. Louis City,Forest Park,3.9688181088447014
38.650329,-90.350313,Missouri,Saint Louis,Ladue,3.9688181088447014
40.691857,-80.299211,Pennsylvania,Beaver,Fort Mcintosh,3.9645105664409472
40.747796,-80.316442,Pennsylvania,Beaver,Beaver Falls,3.9645105664409472
39.988842,-75.207205,Pennsylvania,Philadelphia,Car-Barn Montgomery I -76,3.9625216929050304
38.22876,-85.65452,Kentucky,Jefferson,CANNONS LANE,3.9536840563393425
38.1936,-85.7119,Kentucky,Jefferson,Durrett Lane (Near Road),3.9536840563393425
36.019186,-83.87381,Tennessee,Knox,Spring Hill Elementary School,3.9402308041054175
36.819449,-119.716433,California,Fresno,Clovis-Villa,3.928290932060003
36.78538,-119.77321,California,Fresno,Fresno - Garland,3.928290932060003
33.41046,-112.00264,Arizona,Maricopa,Eastwood,3.926611427635172
33.41123,-111.93471,Arizona,Maricopa,TEMPE,3.926611427635172
36.16976,-115.263038,Nevada,Clark,Walter Johnson,3.9040569511163143
36.173415,-115.332728,Nevada,Clark,Palo Verde,3.9040569511163143
41.965485,-87.749928,Illinois,Cook,MAYFAIR PUMP STATION,3.9018956336652373
36.139707,-115.175654,Nevada,Clark,Rancho & Teddy,3.8352664606422033
39.761273,-75.492047,Delaware,New Castle,Bellefonte River Road Park,3.7988061922588985
39.739441,-75.557534,Delaware,New Castle,MLK  CORNER OF MLK BLVD AND JUSTISON ST,3.7988061922588985
41.514727,-90.51735,Illinois,Rock Island,ROCK ISLAND ARSENAL,3.793619093912682
32.29515,-110.9823,Arizona,Pima,CHILDREN'S PARK NCore,3.7902894868854395
32.322661,-111.038389,Arizona,Pima,ORANGE GROVE,3.7902894868854395
40.64144,-74.208365,New Jersey,Union,Elizabeth Lab,3.785610543056495
40.63307,-74.13719,New York,Richmond,RICHMOND POST OFFICE,3.785610543056495
42.876907,-78.809526,New York,Erie,BUFFALO,3.771970969253357
42.921107,-78.765825,New York,Erie,Buffalo Near-Road,3.771970969253357
41.573282,-87.406579,Indiana,Lake,Gary- Burr St./ pumping station near truck stop,3.7272744327309804
36.214465,-115.091437,Nevada,Clark,Walnut Community Center,3.7021138492920613
39.9679,-80.7464,Ohio,Belmont,Shadyside,3.6448039701036223
39.915961,-80.733858,West Virginia,Marshall,,3.6448039701036223
40.8679,-73.87809,New York,Bronx,PFIZER LAB SITE,3.636072657733985
38.013333,-87.577222,Indiana,Vanderburgh,Evansville- Buena Vista,3.634793590791571
37.974436,-87.532289,Indiana,Vanderburgh,Evansville- U of E/  University of Evansville-Carson Center,3.634793590791571
37.864767,-122.302741,California,Alameda,Berkeley- Aquatic Park,3.623407436902234
41.912739,-87.722673,Illinois,Cook,SPRINGFIELD PUMP STATION,3.5983068765823294
41.864426,-87.748902,Illinois,Cook,LIBERTY SCHOOL,3.5983068765823294
39.104686,-94.57079,Missouri,Jackson,Troost,3.589040413797835
39.117219,-94.635605,Kansas,Wyandotte,JFK,3.589040413797835
38.860669,-90.105851,Illinois,Madison,WATER PLANT,3.554933230758541
38.901362,-90.146308,Illinois,Madison,ALTON HORACE MANN ELEMENTARY SCHOOL,3.554933230758541
35.47292,-97.52709,Oklahoma,Oklahoma,CENTRAL FIRE STATION,3.5432203539099936
35.50307,-97.577981,Oklahoma,Oklahoma,OKC Near Road,3.5432203539099936
38.45934,-82.64041,Kentucky,Boyd,ASHLAND PRIMARY (FIVCO),3.513149534536237
38.508075,-82.659241,Ohio,Lawrence,ODOT Ironton,3.513149534536237
44.067224,-123.141352,Oregon,Lane,Eugene - Highway 99 (E99),3.501970646126304
44.1158,-123.1211,Oregon,Lane,Eugene - Wilkes Drive (EWD),3.501970646126304
38.612034,-90.160477,Illinois,Saint Clair,IEPA-RAPS TRAILER,3.453564679253423
42.228611,-83.208333,Michigan,Wayne,Allen Park,3.449229904263874
35.19324,-106.613815,New Mexico,Bernalillo,NORTH VALLEY,3.413185355833715
41.594427,-87.495044,Indiana,Lake,Hammond- 167th St,3.410342786747117
41.57862,-87.557406,Illinois,Cook,Kingery Near Road #1,3.410342786747117
39.922867,-75.186921,Pennsylvania,Philadelphia,Ritner (RIT),3.3752019134017863
30.500642,-91.213556,Louisiana,West Baton Rouge,Port Allen,3.3599743392151136
30.461981,-91.179219,Louisiana,East Baton Rouge,Capitol,3.3599743392151136
35.385574,-119.015009,California,Kern,Bakersfield-Golden / M St,3.348315396918872
35.356615,-119.062613,California,Kern,Bakersfield-California,3.348315396918872
32.759154,-97.342332,Texas,Tarrant,Haws Athletic Center,3.3196009221220093
32.80581,-97.356529,Texas,Tarrant,Fort Worth Northwest,3.3196009221220093
31.337204,-110.936718,Arizona,Santa Cruz,NOGALES POST OFFICE,3.281835929996717
31.291293,-110.951513,Country Of Mexico,SONORA,Nogales Sonora Institute ITN,3.281835929996717
44.706123,-93.285803,Minnesota,Dakota,Near Road I-35,3.2709320631985137
44.73846,-93.23725,Minnesota,Dakota,Apple Valley,3.2709320631985137
35.063569,-106.647503,New Mexico,Bernalillo,San Jose,3.2534081412442264
35.01708,-106.65739,New Mexico,Bernalillo,SOUTH VALLEY,3.2534081412442264
40.770908,-74.036218,New Jersey,Hudson,Union City High School,3.2506434731516882
40.725413,-74.052293,New Jersey,Hudson,Jersey City Firehouse,3.2506434731516882
29.767997,-95.220582,Texas,Harris,Houston East,3.243501809187695
29.733726,-95.257593,Texas,Harris,Clinton,3.243501809187695
32.4274,-84.9457,Georgia,Muscogee,,3.2219602178962843
32.437028,-84.999653,Alabama,Russell,PHENIX CITY - SOUTH GIRARD SCHOOL,3.2219602178962843
38.921847,-77.013178,District Of Columbia,District of Columbia,MCMILLAN  NCore-PAMS,3.220488290610259
37.281853,-120.433671,California,Merced,Merced-Coffee,3.158397130904658
37.30832,-120.480456,California,Merced,Merced-M St,3.158397130904658
44.95072,-93.09827,Minnesota,Ramsey,Ramsey Health Center,3.1175876668189053
44.95939,-93.03587,Minnesota,Ramsey,Harding High School,3.1175876668189053
42.43084,-83.000138,Michigan,Wayne,East 7 Mile,3.1083497422126816
42.388405,-82.979793,Michigan,Wayne,Stellantis-FCA Mack Avenue Assembly Plant Fiat Chrylser Automobiles,3.1083497422126816
42.387222,-71.026111,Massachusetts,Suffolk,,3.0796162857844354
33.48378,-112.14256,Arizona,Maricopa,WEST PHOENIX,3.034919365147611
33.503833,-112.095767,Arizona,Maricopa,JLG SUPERSITE,3.034919365147611
33.7784,-84.3914,Georgia,Fulton,NR-GA Tech,3.028991018579914
33.802241,-84.435618,Georgia,Fulton,Fire Station #8,3.028991018579914
33.4265,-112.11821,Arizona,Maricopa,DURANGO COMPLEX,2.958680648853704
33.40314,-112.07526,Arizona,Maricopa,SOUTH PHOENIX,2.958680648853704
39.10492,-84.55117,Ohio,Hamilton,Lower Price Hill,2.917713377410723
39.540917,-119.746761,Nevada,Washoe,Sparks,2.909798671138243
39.521933,-119.7954,Nevada,Washoe,Reno4,2.909798671138243
33.901389,-118.205,California,Los Angeles,Compton,2.886503761315829
33.859662,-118.200707,California,Los Angeles,Long Beach-Route 710 Near Road,2.886503761315829
39.744993,-86.166464,Indiana,Marion,Indpls- West St.,2.8818152051836203
47.22634,-122.46256,Washington,Pierce,Tacoma-S 36th St,2.8060568078545045
47.1864,-122.4517,Washington,Pierce,TACOMA - L STREET,2.8060568078545045
32.346722,-90.225667,Mississippi,Hinds,Hinds CC,2.789965827488118
32.329111,-90.182722,Mississippi,Hinds,Jackson NCORE,2.789965827488118
38.8577,-77.05922,Virginia,Arlington,Aurora Hills Visitors Center,2.777257999396424
38.875161,-77.012816,District Of Columbia,District of Columbia,King Greenleaf Rec Center,2.777257999396424
42.261669,-83.157893,Michigan,Wayne,NMH48217 NEW MT HERMAN CHURCH,2.772296825320183
33.553056,-86.815,Alabama,Jefferson,North Birmingham,2.7522183020431004
33.521427,-86.844112,Alabama,Jefferson,Arkadelphia/Near Road,2.7522183020431004
18.440095,-66.11446,Puerto Rico,Guaynabo,Guaynabo,2.7433957179954382
18.420089,-66.150615,Puerto Rico,Bayamon,Bayamon,2.7433957179954382
36.710833,-119.7775,California,Fresno,Fresno-Foundry,2.6931682313965513
36.72639,-119.733,California,Fresno,Fresno-Pacific,2.6931682313965513
39.738578,-104.939925,Colorado,Denver,DENVER - NJH-E,2.685161308237345
42.64225,-73.75464,New York,Albany,ALBANY COUNTY HEALTH DEPT,2.661021688002565
42.68075,-73.75733,New York,Albany,LOUDONVILLE,2.661021688002565
41.771444,-72.679923,Connecticut,Hartford,Huntley Place-Hartford,2.6559790432122763
41.784722,-72.631667,Connecticut,Hartford,McAuliffe Park,2.6559790432122763
37.348497,-121.894898,California,Santa Clara,San Jose - Jackson,2.5847564073348765
37.338135,-121.849783,California,Santa Clara,San Jose - Knox Avenue,2.5847564073348765
41.771987,-71.427881,Rhode Island,Providence,Near road (moved from Providence; Par/Hayes),2.567081730573665
41.807469,-71.412968,Rhode Island,Providence,CCRI Liston Campus ROOFTOP,2.567081730573665
41.874668,-71.379971,Rhode Island,Providence,"Vernon St, Pawtucket",2.5194997782028885
41.841039,-71.36097,Rhode Island,Providence, FRANCIS SCHOOL East Providence,2.5194997782028885
39.835556,-75.3725,Pennsylvania,Delaware,Chester,2.493407515826643
39.818715,-75.413973,Pennsylvania,Delaware,Marcus Hook,2.493407515826643
36.141875,-115.078742,Nevada,Clark,Jerome Mack-NCore,2.48808436479922
36.163962,-115.11393,Nevada,Clark,Sunrise Acres,2.48808436479922
40.427372,-80.592318,West Virginia,Hancock,,2.4808116243653062
40.402328,-79.860973,Pennsylvania,Allegheny,North Braddock,2.4258687325656347
40.43743,-79.863572,Pennsylvania,Allegheny,Parkway East Near-Road,2.4258687325656347
36.1424,-86.7341,Tennessee,Davidson,Near Road Site,2.3583306215505027
36.176382,-86.7389,Tennessee,Davidson,Lockeland,2.3583306215505027
41.512077,-90.624044,Iowa,Scott,Hayes School,2.258854978023672
41.530011,-90.587611,Iowa,Scott,"DAVENPORT, JEFFERSON SCH.",2.258854978023672
35.02083,-120.56388,California,San Luis Obispo,Mesa2,2.2411264089332215
35.04673,-120.58777,California,San Luis Obispo,CDF,2.2411264089332215
40.323768,-79.868062,Pennsylvania,Allegheny,Liberty,2.2258766639279925
40.294341,-79.885331,Pennsylvania,Allegheny,Clairton,2.2258766639279925
39.12886,-84.50404,Ohio,Hamilton,Taft NCore PAMS,2.19192828767259
39.146025,-84.538375,Ohio,Hamilton,Cincinnati Near Road,2.19192828767259
39.758855,-86.115415,Indiana,Marion,Indpls-  School 21/ Florence Fay School 21,2.168488336864686
27.811817,-97.465703,Texas,Nueces,Dona Park,2.150930886651274
27.804489,-97.431553,Texas,Nueces,Corpus Christi Huisache,2.150930886651274
47.597222,-122.319722,Washington,King,Seattle-10th & Weller,2.0685633282382407
41.606662,-87.304943,Indiana,Lake,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,2.048128608240502
41.598473,-87.342947,Indiana,Lake,Gary- Madison St./ Gary Water/ IN American Water Co.,2.048128608240502
40.73,-73.984,New York,New York,PS 19,2.035516414014593
40.7997,-73.93432,New York,New York,IS 45,2.0338657469400783
40.69454,-73.92769,New York,Kings,PS 274,2.02425933126478
40.71961,-73.94771,New York,Kings,JHS 126,2.02425933126478
40.341023,-80.596635,West Virginia,Brooke,,2.016232306380434
39.960048,-75.142614,Pennsylvania,Philadelphia,Fire Administration Building (FAB),1.9864015276442626
39.934559,-75.125219,New Jersey,Camden,Camden Spruce Street,1.9864015276442626
39.751184,-104.987625,Colorado,Denver,DENVER - CAMP,1.9731783925354278
39.73217,-105.0153,Colorado,Denver,I-25,1.9731783925354278
39.49072,-84.36374,Ohio,Butler,Ohio Bell,1.9677094575317324
40.394651,-80.611813,West Virginia,Brooke,,1.9674499318777834
40.3663,-80.6158,Ohio,Jefferson,Steubenville,1.9674499318777834
41.782766,-87.805377,Illinois,Cook,GRAVES ES,1.8856482505682663
41.80118,-87.832349,Illinois,Cook,VILLAGE HALL,1.8856482505682663
38.593322,-121.503795,California,Sacramento,Sacramento-Bercut Drive,1.8111628775695834
38.56844,-121.49311,California,Sacramento,Sacramento-1309 T Street,1.8111628775695834
39.787933,-86.13088,Indiana,Marion,Indpls.- I 70,1.8058577482938667
39.810833,-86.114444,Indiana,Marion,Indpls- Washington Park/  in parking lot next to police station,1.8058577482938667
37.793624,-122.263376,California,Alameda,Laney College,1.790756485924111
37.814781,-122.282347,California,Alameda,Oakland West,1.790756485924111
41.446624,-81.662356,Ohio,Cuyahoga,Harvard Yards,1.7600488788339326
42.349954,-71.059194,Massachusetts,Suffolk,Chinatown,1.717043985213858
39.989036,-75.050008,New Jersey,Camden,Pennsauken,1.6438832228773135
46.698422,-68.038403,Maine,Aroostook,,1.5344528304142804
46.682299,-68.016195,Maine,Aroostook,RIVERSIDE,1.5344528304142804
42.348873,-71.097163,Massachusetts,Suffolk,BOSTON KENMORE SQ,1.5310459035698372
40.008889,-75.09778,Pennsylvania,Philadelphia,Air Management Services Laboratory (AMS LAB),1.5054572415643195
39.991389,-75.080833,Pennsylvania,Philadelphia,North East Waste (NEW),1.5054572415643195
47.568236,-122.308628,Washington,King,SEATTLE - BEACON HILL,1.5047133549064795
47.55975,-122.338265,Washington,King,SEATTLE - DUWAMISH,1.5047133549064795
40.786804,-81.394153,Ohio,Stark,Canton Fire St8,1.4670479957455556
40.800717,-81.373,Ohio,Stark,Canton,1.4670479957455556
35.978074,-83.950666,Tennessee,Knox,Rule High School (relo),1.4064757147648632
35.980675,-83.925773,Tennessee,Knox,AIR LAB,1.4064757147648632
42.3295,-71.0826,Massachusetts,Suffolk,DUDLEY SQUARE ROXBURY,1.3914637970930823
42.325186,-71.056061,Massachusetts,Suffolk,VON HILLERN ST,1.3914637970930823
43.660246,-70.268965,Maine,Cumberland,PDO - Portland Deering Oaks,1.3827355529626149
43.677994,-70.256178,Maine,Cumberland,TB - Tukey's Bridge,1.3827355529626149
41.471782,-81.656792,Ohio,Cuyahoga,Cleveland Fire St13,1.3763853075203365
35.151699,-89.850249,Tennessee,Shelby,Memphis NCORE site,1.3298434359727562
35.16126,-89.87065,Tennessee,Shelby,Near Road Site at Southwest Tennessee Community College,1.3298434359727562
35.1343,-106.5852,New Mexico,Bernalillo,DEL NORTE HIGH SCHOOL,1.3007953761888014
35.1443,-106.60468,New Mexico,Bernalillo,JEFFERSON,1.3007953761888014
41.635952,-87.442017,Indiana,Lake,East Chicago- Franklin School/ Washington School (Ben. Franklin),1.2563825398908182
41.653501,-87.435561,Indiana,Lake,East Chicago-Marina,1.2563825398908182
42.306666,-83.148889,Michigan,Wayne,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,1.2465821510324109
42.295824,-83.129431,Michigan,Wayne,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),1.2465821510324109
41.477011,-81.682383,Ohio,Cuyahoga,St Theodosius,1.0622898803786651
41.492117,-81.678449,Ohio,Cuyahoga,GT Craig NCore PAMS,1.0622898803786651
21.303382,-157.871171,Hawaii,Honolulu,Sand Island,1.0557688695103753
21.30758,-157.85542,Hawaii,Honolulu,Honolulu,1.0557688695103753
64.84569,-147.727413,Alaska,Fairbanks North Star ,NCORE,1.0067540797349066
64.84593,-147.69327,Alaska,Fairbanks North Star ,A Street,1.0067540797349066
39.77949,-105.00518,Colorado,Denver,La Casa,0.9933964300297708
39.7861,-104.9886,Colorado,Denver,Globeville,0.9933964300297708
41.419429,-91.070975,Iowa,Muscatine,"MUSCATINE, GREENWOOD CEMETARY",0.9923733710202266
40.777145,-111.945849,Utah,Salt Lake,Utah Technical Center,0.9192173463011364
40.78422,-111.931,Utah,Salt Lake,ROSE PARK,0.9192173463011364
40.816,-73.902,New York,Bronx,IS 52,0.8640930936512948
40.81551,-73.88553,New York,Bronx,IS 74,0.8640930936512948
44.95366,-93.25821,Minnesota,Hennepin,Andersen School,0.8174795351699452
44.965242,-93.254759,Minnesota,Hennepin,Near Road I-35/I-94,0.8174795351699452
37.687526,-121.784217,California,Alameda,Livermore,0.7109758070347418
37.68975,-121.77155,California,Alameda,Livermore Portola,0.7109758070347418
39.479822,-84.409617,Ohio,Butler,Amanda Elem,0.6731218992086168
42.302778,-83.106667,Michigan,Wayne,DETROIT-SOUTHWEST (DET-SW),0.6624794633567161
42.312158,-83.091943,Michigan,Wayne,DP4th - Detroit Police 4th Precinct (near GHIB),0.5904882127823949
42.312078,-83.103469,Michigan,Wayne,Military Park (GHIB),0.5904882127823949
41.4069,-91.0616,Iowa,Muscatine,"MUSCATINE, MUSSER PARK",0.5260070374993758
41.400968,-91.067957,Iowa,Muscatine,MUSCATINE HS - East Campus School Roof,0.5260070374993758
43.14618,-77.54817,New York,Monroe,ROCHESTER 2,0.46748058268872605
43.145013,-77.55728,New York,Monroe,Rochester Near-Road,0.46748058268872605
38.656429,-90.198348,Missouri,St. Louis City,Blair Street,0.4586662810747877
38.656479,-90.189868,Missouri,St. Louis City,Branch Street,0.4586662810747877
42.3324,-122.8891,Oregon,Jackson,Medford - Jackson Park (MJP),0.456200544874521
42.33155,-122.880266,Oregon,Jackson,Medford - Welch and Jackson Streets (MWJ),0.456200544874521
39.478686,-84.397112,Ohio,Butler,BPG,0.44636942158124804
39.472436,-84.394952,Ohio,Butler,Yankee,0.44636942158124804
38.700632,-90.144763,Illinois,Madison,Gateway Regional Medical Center,0.38480772081578124
38.704534,-90.139675,Illinois,Madison,FIRESTATION #1,0.38480772081578124
44.4762,-73.2106,Vermont,Chittenden,City of Burlington Parking Lot,0.3397017083217445
44.480278,-73.214444,Vermont,Chittenden,ZAMPIERI STATE OFFICE BUILDING,0.3397017083217445
40.739264,-73.817694,New York,Queens,Queens College Near Road,0.29496431359959796
40.73614,-73.82153,New York,Queens,QUEENS COLLEGE 2,0.29496431359959796
38.89477,-76.953426,District Of Columbia,District of Columbia,Near Road,0.2564869276494375
38.895572,-76.958072,District Of Columbia,District of Columbia,RIVER TERRACE,0.2564869276494375
